SAMPLE_ID	mutations
GENIE-MSK-P-0003788-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003789-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003790-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003790-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003791-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003792-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003793-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003794-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003795-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003796-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003797-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003798-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003799-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003799-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003801-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003802-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003803-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003804-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003805-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003806-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003807-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003808-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003809-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003810-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003811-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003812-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003813-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003814-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003816-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003817-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003818-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003819-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003820-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003821-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003823-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003824-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003825-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003826-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003827-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003828-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003829-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003830-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003831-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003832-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003833-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003834-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003835-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003836-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003838-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003838-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003839-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003840-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003841-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003842-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003843-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003843-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003844-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003845-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003846-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003847-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003848-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003849-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003850-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003851-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003852-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003853-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003854-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003854-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003855-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003856-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003857-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003858-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003859-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003860-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003861-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003862-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003863-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003864-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003865-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003866-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003866-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003866-T03-IM6	MSK-IMPACT468
GENIE-MSK-P-0003867-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003868-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003869-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003870-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003871-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003872-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003873-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003874-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003875-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003876-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003877-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003878-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003879-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003880-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003881-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003882-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003884-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003885-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003886-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003888-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003889-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003890-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003891-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003892-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003893-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003894-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003895-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003898-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003899-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003900-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003901-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003902-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003903-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003903-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003908-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003911-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003912-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003913-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003914-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003915-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003916-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003918-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003920-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003921-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003922-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003923-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003925-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003926-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003927-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003928-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003929-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003930-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003932-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003933-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003933-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003934-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003934-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003934-T03-IM5	MSK-IMPACT410
GENIE-MSK-P-0003935-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003936-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003937-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003937-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003938-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003939-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003940-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003941-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003942-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003943-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003944-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003945-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003946-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003947-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003948-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003949-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003950-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003950-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003951-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003953-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003954-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003955-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003958-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003958-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003959-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003960-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003961-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003962-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003962-T03-IM5	MSK-IMPACT410
GENIE-MSK-P-0003963-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003964-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003965-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003966-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003967-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003968-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003970-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003970-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003971-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0003972-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003973-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003974-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003977-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003978-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003980-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003981-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003982-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003983-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003984-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003985-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003986-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003987-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003990-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003993-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003994-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0003995-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003996-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003998-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0003999-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004000-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004001-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004002-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004005-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004006-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004007-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004007-T02-IM3	MSK-IMPACT341
GENIE-MSK-P-0004008-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004010-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004011-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004012-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004014-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004015-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004016-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004017-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004018-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004019-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004020-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004021-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004023-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004025-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004026-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004027-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004028-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004029-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004029-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004030-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004031-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004032-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004034-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004035-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004038-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004039-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004040-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004040-T03-IM6	MSK-IMPACT468
GENIE-MSK-P-0004041-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004042-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004043-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004044-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004045-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004046-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004046-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004047-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004048-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004050-T01-IM3	MSK-IMPACT341
GENIE-MSK-P-0004051-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004052-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004054-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004055-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004056-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004057-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004058-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004059-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004060-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004061-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004062-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004063-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004064-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004065-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004066-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004066-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004067-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004068-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004069-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004070-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004071-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004072-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004073-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004074-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004075-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004076-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004077-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004078-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004079-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004080-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004081-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004082-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004083-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004084-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004085-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004086-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004087-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004088-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004089-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004090-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004091-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004092-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004093-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004094-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004095-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004096-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004097-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004098-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004099-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004100-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004101-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004102-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004103-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004104-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004105-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004106-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004107-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004108-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004109-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004110-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004111-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004112-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004113-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004114-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004115-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004116-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004117-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004118-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004119-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004119-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004120-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004121-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004121-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004122-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004123-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004124-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004125-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004126-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004126-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004127-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004128-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004129-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004129-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004130-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004130-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004131-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004132-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004133-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004134-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004135-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004136-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004137-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004138-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004139-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004140-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004140-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004140-T03-IM5	MSK-IMPACT410
GENIE-MSK-P-0004141-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004142-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004143-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004144-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004145-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004145-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004146-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004147-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004148-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004149-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004150-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004151-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004152-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004153-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004154-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004155-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004156-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004157-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004158-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004159-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004160-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004161-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004162-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004163-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004164-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004165-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004166-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004167-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004168-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004169-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004170-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004172-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004173-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004174-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004175-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004176-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004177-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004178-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004179-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004180-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004181-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004182-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004183-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004183-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004183-T03-IM5	MSK-IMPACT410
GENIE-MSK-P-0004184-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004185-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004186-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004187-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004188-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004189-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004190-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004191-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004192-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004192-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004193-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004194-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004195-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004195-T02-IM5	MSK-IMPACT410
GENIE-MSK-P-0004196-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004197-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004198-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004199-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004200-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004201-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004202-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004203-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004204-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004205-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004206-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004207-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004208-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004209-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004210-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004211-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004212-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004213-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004214-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004215-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004216-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004217-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004218-T01-IM5	MSK-IMPACT410
GENIE-MSK-P-0004219-T01-IM5	MSK-IMPACT410
